round,trial,score,vs_left,best_action,win_probability
3,6,47,3,small,0.5000000000000003
3,6,48,0,small,0.4844387917983189
3,6,48,1,small,0.4986708999481245
3,6,48,2,small,0.5000000000000003
3,6,48,3,small,0.5000000000000003
3,6,49,0,small,0.4846960603064347
3,6,49,1,small,0.4986947763642853
3,6,49,2,small,0.5000000000000003
3,6,49,3,small,0.5000000000000003
3,6,50,0,small,0.4849641132382711
3,6,50,1,small,0.4987193926683669
3,6,50,2,small,0.5000000000000003
3,6,50,3,small,0.5000000000000003
3,6,51,0,small,0.48450437867930574
3,6,51,1,small,0.49846117754130176
3,6,51,2,small,0.5000000000000003
3,6,51,3,small,0.5000000000000003
3,6,52,0,small,0.48332887255171986
3,6,52,1,small,0.4981029071821922
3,6,52,2,small,0.5000000000000003
3,6,52,3,small,0.5000000000000003
3,6,53,0,small,0.48145011671592364
3,6,53,1,small,0.49819324493542116
3,6,53,2,small,0.5000000000000003
3,6,53,3,small,0.5000000000000003
3,6,54,0,small,0.47888106353897497
3,6,54,1,small,0.49827928089087725
3,6,54,2,small,0.5000000000000003
3,6,54,3,small,0.5000000000000003
3,6,55,0,small,0.47988672717997616
3,6,55,1,small,0.4983612198960736
3,6,55,2,small,0.5000000000000003
3,6,55,3,small,0.5000000000000003
3,6,56,0,small,0.4808445020761678
3,6,56,1,small,0.4984392570438797
3,6,56,2,small,0.5000000000000003
3,6,56,3,small,0.5000000000000003
3,6,57,0,small,0.4817566686439694
3,6,57,1,small,0.49851357813702823
3,6,57,2,small,0.5000000000000003
3,6,57,3,small,0.5000000000000003
3,6,58,0,small,0.48262539870854226
3,6,58,1,small,0.4985843601305031
3,6,58,2,small,0.5000000000000003
3,6,58,3,small,0.5000000000000003
3,6,59,0,small,0.48345276067480225
3,6,59,1,small,0.4986517715528602
3,6,59,2,small,0.5000000000000003
3,6,59,3,small,0.5000000000000003
3,6,60,0,small,0.4842407244521926
3,6,60,1,small,0.4987159729074859
3,6,60,2,small,0.5000000000000003
3,6,60,3,small,0.5000000000000003
3,6,61,0,small,0.4849911661449453
3,6,61,1,small,0.4987771170547485
3,6,61,2,small,0.5000000000000003
3,6,61,3,small,0.5000000000000003
3,6,62,0,small,0.48570587251899555
3,6,62,1,small,0.49883534957595094
3,6,62,2,small,0.5000000000000003
3,6,62,3,small,0.5000000000000003
3,6,63,0,small,0.48638654525618624
3,6,63,1,small,0.49889080911995326
3,6,63,2,small,0.5000000000000003
3,6,63,3,small,0.5000000000000003
3,6,64,0,small,0.48703480500589164
3,6,64,1,small,0.4989436277332888
3,6,64,2,small,0.5000000000000002
3,6,64,3,small,0.5000000000000002
3,6,65,0,small,0.48765219524370634
3,6,65,1,small,0.4989939311745608
3,6,65,2,small,0.5000000000000002
3,6,65,3,small,0.5000000000000002
3,6,66,0,small,0.48824018594638696
3,6,66,1,small,0.4990418392138674
3,6,66,2,small,0.5000000000000002
3,6,66,3,small,0.5000000000000002
3,6,67,0,small,0.48880017709179713
3,6,67,1,small,0.499087465917969
3,6,67,2,small,0.5000000000000002
3,6,67,3,small,0.5000000000000002
3,6,68,0,small,0.4893335019921877
3,6,68,1,small,0.4991309199218752
3,6,68,2,small,0.5000000000000001
3,6,68,3,small,0.5000000000000001
3,6,69,0,small,0.4898414304687502
3,6,69,1,small,0.4991723046875002
3,6,69,2,small,0.5000000000000001
3,6,69,3,small,0.5000000000000001
3,6,70,0,small,0.4903251718750002
3,6,70,1,small,0.4992117187500002
3,6,70,2,small,0.5000000000000001
3,6,70,3,small,0.5000000000000001
3,6,71,0,small,0.47530968750000013
3,6,71,1,small,0.49329687500000013
3,6,71,2,small,0.5
3,6,71,3,small,0.5
3,6,72,0,small,0.4598187500000001
3,6,72,1,small,0.4909375
3,6,72,2,small,0.5
3,6,72,3,small,0.5
3,6,73,0,small,0.4438750000000001
3,6,73,1,small,0.5
3,6,73,2,small,0.5
3,6,73,3,small,0.5
3,6,74,0,small,0.42750000000000005
3,6,74,1,small,0.5
3,6,74,2,small,0.5
3,6,74,3,small,0.5
3,6,75,0,small,0.5
3,6,75,1,small,0.5
3,6,75,2,small,0.5
3,6,75,3,small,0.5
3,6,76,0,small,0.5
3,6,76,1,small,0.5
3,6,76,2,small,0.5
3,6,76,3,small,0.5
3,6,77,0,small,0.5
3,6,77,1,small,0.5
3,6,77,2,small,0.5
3,6,77,3,small,0.5
3,6,78,0,small,0.5
3,6,78,1,small,0.5
3,6,78,2,small,0.5
3,6,78,3,small,0.5
3,6,79,0,small,0.5
3,6,79,1,small,0.5
3,6,79,2,small,0.5
3,6,79,3,small,0.5
3,6,80,0,small,0.5
3,6,80,1,small,0.5
3,6,80,2,small,0.5
3,6,80,3,small,0.5
3,6,81,0,small,0.5
3,6,81,1,small,0.5
3,6,81,2,small,0.5
3,6,81,3,small,0.5
3,6,82,0,small,0.5
3,6,82,1,small,0.5
3,6,82,2,small,0.5
3,6,82,3,small,0.5
3,6,83,0,small,0.5
3,6,83,1,small,0.5
3,6,83,2,small,0.5
3,6,83,3,small,0.5
3,6,84,0,small,0.5
3,6,84,1,small,0.5
3,6,84,2,small,0.5
3,6,84,3,small,0.5
3,6,85,0,small,0.5
3,6,85,1,small,0.5
3,6,85,2,small,0.5
3,6,85,3,small,0.5
3,6,86,0,small,0.135
3,6,86,1,small,0.265625
3,6,86,2,small,0.34375
3,6,86,3,small,0.34375
3,6,87,0,small,0.11000000000000001
3,6,87,1,small,0.209375
3,6,87,2,small,0.2890625
3,6,87,3,small,0.2890625
3,6,88,0,small,0.08500000000000002
3,6,88,1,small,0.15
3,6,88,2,small,0.2296875
3,6,88,3,small,0.2296875
3,6,89,0,small,0.06000000000000001
3,6,89,1,small,0.09187500000000003
3,6,89,2,small,0.1671875
3,6,89,3,small,0.1671875
3,6,90,0,small,0.035
3,6,90,1,small,0.066875
3,6,90,2,small,0.1203125
3,6,90,3,small,0.1203125
3,6,91,0,small,0.026250000000000002
3,6,91,1,small,0.04812500000000001
3,6,91,2,small,0.08125
3,6,91,3,small,0.08125
3,6,92,0,small,0.018750000000000003
3,6,92,1,small,0.03250000000000001
3,6,92,2,small,0.05
3,6,92,3,small,0.05
3,6,93,0,small,0.0125
3,6,93,1,small,0.02
3,6,93,2,small,0.0265625
3,6,93,3,small,0.0265625
3,6,94,0,small,0.0075000000000000015
3,6,94,1,small,0.010625000000000002
3,6,94,2,small,0.0109375
3,6,94,3,small,0.0109375
3,6,95,0,small,0.0037500000000000007
3,6,95,1,small,0.004375
3,6,95,2,small,0.004375
3,6,95,3,small,0.004375
3,6,96,0,small,0.0012500000000000002
3,6,96,1,small,0.0012500000000000002
3,6,96,2,small,0.0012500000000000002
3,6,96,3,small,0.0012500000000000002
3,6,97,0,small,0.0
3,6,97,1,small,0.0
3,6,97,2,small,0.0
3,6,97,3,small,0.0
3,6,98,0,small,0.0
3,6,98,1,small,0.0
3,6,98,2,small,0.0
3,6,98,3,small,0.0
3,6,99,0,small,0.0
3,6,99,1,small,0.0
3,6,99,2,small,0.0
3,6,99,3,small,0.0
3,6,100,0,small,0.0
3,6,100,1,small,0.0
3,6,100,2,small,0.0
3,6,100,3,small,0.0
3,7,0,0,small,0.4981749124520429
3,7,0,1,small,0.5000000000000009
3,7,0,2,small,0.5000000000000009
3,7,0,3,small,0.5000000000000009
3,7,1,0,small,0.4981734844869744
3,7,1,1,small,0.5000000000000009
3,7,1,2,small,0.5000000000000009
3,7,1,3,small,0.5000000000000009
3,7,2,0,small,0.49817170947624706
3,7,2,1,small,0.5000000000000009
3,7,2,2,small,0.5000000000000009
3,7,2,3,small,0.5000000000000009
3,7,3,0,small,0.4981695631817146
3,7,3,1,small,0.5000000000000009
3,7,3,2,small,0.5000000000000009
3,7,3,3,small,0.5000000000000009
3,7,4,0,small,0.4981672342692476
3,7,4,1,small,0.5000000000000009
3,7,4,2,small,0.5000000000000009
3,7,4,3,small,0.5000000000000009
3,7,5,0,small,0.49816496084602735
3,7,5,1,small,0.5000000000000008
3,7,5,2,small,0.5000000000000008
3,7,5,3,small,0.5000000000000008
3,7,6,0,small,0.4981818017168911
3,7,6,1,small,0.5000000000000008
3,7,6,2,small,0.5000000000000008
3,7,6,3,small,0.5000000000000008
3,7,7,0,small,0.4982019677825588
3,7,7,1,small,0.5000000000000008
3,7,7,2,small,0.5000000000000008
3,7,7,3,small,0.5000000000000008
3,7,8,0,small,0.4982243361691452
3,7,8,1,small,0.5000000000000008
3,7,8,2,small,0.5000000000000008
3,7,8,3,small,0.5000000000000008
3,7,9,0,small,0.4982103670938741
3,7,9,1,small,0.5000000000000008
3,7,9,2,small,0.5000000000000008
3,7,9,3,small,0.5000000000000008
3,7,10,0,small,0.49819728155256016
3,7,10,1,small,0.5000000000000008
3,7,10,2,small,0.5000000000000008
3,7,10,3,small,0.5000000000000008
3,7,11,0,small,0.4981850270750195
3,7,11,1,small,0.5000000000000008
3,7,11,2,small,0.5000000000000008
3,7,11,3,small,0.5000000000000008
3,7,12,0,small,0.49817355418475073
3,7,12,1,small,0.5000000000000008
3,7,12,2,small,0.5000000000000008
3,7,12,3,small,0.5000000000000008
3,7,13,0,small,0.4981628162328019
3,7,13,1,small,0.5000000000000008
3,7,13,2,small,0.5000000000000008
3,7,13,3,small,0.5000000000000008
3,7,14,0,small,0.49815882977557113
3,7,14,1,small,0.5000000000000008
3,7,14,2,small,0.5000000000000008
3,7,14,3,small,0.5000000000000008
3,7,15,0,small,0.49816057191602436
3,7,15,1,small,0.5000000000000008
3,7,15,2,small,0.5000000000000008
3,7,15,3,small,0.5000000000000008
3,7,16,0,small,0.4981614541912292
3,7,16,1,small,0.5000000000000008
3,7,16,2,small,0.5000000000000008
3,7,16,3,small,0.5000000000000008
3,7,17,0,small,0.49816164467343493
3,7,17,1,small,0.5000000000000008
3,7,17,2,small,0.5000000000000008
3,7,17,3,small,0.5000000000000008
3,7,18,0,small,0.49816129983460816
3,7,18,1,small,0.5000000000000008
3,7,18,2,small,0.5000000000000008
3,7,18,3,small,0.5000000000000008
3,7,19,0,small,0.4981579938865141
3,7,19,1,small,0.5000000000000008
3,7,19,2,small,0.5000000000000008
3,7,19,3,small,0.5000000000000008
3,7,20,0,small,0.4981523506956608
3,7,20,1,small,0.5000000000000008
3,7,20,2,small,0.5000000000000008
3,7,20,3,small,0.5000000000000008
3,7,21,0,small,0.4981449251856059
3,7,21,1,small,0.5000000000000008
3,7,21,2,small,0.5000000000000008
3,7,21,3,small,0.5000000000000008
3,7,22,0,small,0.4981362092616987
3,7,22,1,small,0.5000000000000008
3,7,22,2,small,0.5000000000000008
3,7,22,3,small,0.5000000000000008
3,7,23,0,small,0.49812663729106654
3,7,23,1,small,0.5000000000000008
3,7,23,2,small,0.5000000000000008
3,7,23,3,small,0.5000000000000008
3,7,24,0,small,0.49812065601990707
3,7,24,1,small,0.5000000000000008
3,7,24,2,small,0.5000000000000008
3,7,24,3,small,0.5000000000000008
3,7,25,0,small,0.4981194923816222
3,7,25,1,small,0.5000000000000008
3,7,25,2,small,0.5000000000000008
3,7,25,3,small,0.5000000000000008
3,7,26,0,small,0.49812270111700635
3,7,26,1,small,0.5000000000000008
3,7,26,2,small,0.5000000000000008
3,7,26,3,small,0.5000000000000008
3,7,27,0,small,0.49812986844815527
3,7,27,1,small,0.5000000000000008
3,7,27,2,small,0.5000000000000008
3,7,27,3,small,0.5000000000000008
3,7,28,0,small,0.4981406100899044
3,7,28,1,small,0.5000000000000007
3,7,28,2,small,0.5000000000000007
3,7,28,3,small,0.5000000000000007
3,7,29,0,small,0.49815456937926894
3,7,29,1,small,0.5000000000000007
3,7,29,2,small,0.5000000000000007
3,7,29,3,small,0.5000000000000007
3,7,30,0,small,0.49817141551615457
3,7,30,1,small,0.5000000000000006
3,7,30,2,small,0.5000000000000006
3,7,30,3,small,0.5000000000000006
3,7,31,0,small,0.49819084190898466
3,7,31,1,small,0.5000000000000006
3,7,31,2,small,0.5000000000000006
3,7,31,3,small,0.5000000000000006
3,7,32,0,small,0.49821256461924107
3,7,32,1,small,0.5000000000000004
3,7,32,2,small,0.5000000000000004
3,7,32,3,small,0.5000000000000004
3,7,33,0,small,0.4982363208992486
3,7,33,1,small,0.5000000000000004
3,7,33,2,small,0.5000000000000004
3,7,33,3,small,0.5000000000000004
3,7,34,0,small,0.49821446819608717
3,7,34,1,small,0.5000000000000003
3,7,34,2,small,0.5000000000000003
3,7,34,3,small,0.5000000000000003
3,7,35,0,small,0.49819541472508794
3,7,35,1,small,0.5000000000000003
3,7,35,2,small,0.5000000000000003
3,7,35,3,small,0.5000000000000003
3,7,36,0,small,0.49817909969532653
3,7,36,1,small,0.5000000000000003
3,7,36,2,small,0.5000000000000003
3,7,36,3,small,0.5000000000000003
3,7,37,0,small,0.498165454317549
3,7,37,1,small,0.5000000000000003
3,7,37,2,small,0.5000000000000003
3,7,37,3,small,0.5000000000000003
3,7,38,0,small,0.49815440305807385
3,7,38,1,small,0.5000000000000003
3,7,38,2,small,0.5000000000000003
3,7,38,3,small,0.5000000000000003
3,7,39,0,small,0.49809187492463136
3,7,39,1,small,0.5000000000000003
3,7,39,2,small,0.5000000000000003
3,7,39,3,small,0.5000000000000003
3,7,40,0,small,0.49803948687859584
3,7,40,1,small,0.5000000000000003
3,7,40,2,small,0.5000000000000003
3,7,40,3,small,0.5000000000000003
3,7,41,0,small,0.4979964149845079
3,7,41,1,small,0.5000000000000003
3,7,41,2,small,0.5000000000000003
3,7,41,3,small,0.5000000000000003
3,7,42,0,small,0.49796189078355624
3,7,42,1,small,0.5000000000000003
3,7,42,2,small,0.5000000000000003
3,7,42,3,small,0.5000000000000003
3,7,43,0,small,0.4979351978784219
3,7,43,1,small,0.5000000000000003
3,7,43,2,small,0.5000000000000003
3,7,43,3,small,0.5000000000000003
3,7,44,0,small,0.49800103059671985
3,7,44,1,small,0.5000000000000003
3,7,44,2,small,0.5000000000000003
3,7,44,3,small,0.5000000000000003
3,7,45,0,small,0.49809621961592365
3,7,45,1,small,0.5000000000000003
3,7,45,2,small,0.5000000000000003
3,7,45,3,small,0.5000000000000003
3,7,46,0,small,0.4981868758246892
3,7,46,1,small,0.5000000000000003
3,7,46,2,small,0.5000000000000003
3,7,46,3,small,0.5000000000000003
3,7,47,0,small,0.4982732150711326
3,7,47,1,small,0.5000000000000003
3,7,47,2,small,0.5000000000000003
3,7,47,3,small,0.5000000000000003
3,7,48,0,small,0.49835544292488815
3,7,48,1,small,0.5000000000000003
3,7,48,2,small,0.5000000000000003
3,7,48,3,small,0.5000000000000003
3,7,49,0,small,0.4984337551665601
3,7,49,1,small,0.5000000000000003
3,7,49,2,small,0.5000000000000003
3,7,49,3,small,0.5000000000000003
3,7,50,0,small,0.4985083382538667
3,7,50,1,small,0.5000000000000003
3,7,50,2,small,0.5000000000000003
3,7,50,3,small,0.5000000000000003
3,7,51,0,small,0.4985793697655873
3,7,51,1,small,0.5000000000000003
3,7,51,2,small,0.5000000000000003
3,7,51,3,small,0.5000000000000003
3,7,52,0,small,0.49864701882436885
3,7,52,1,small,0.5000000000000003
3,7,52,2,small,0.5000000000000003
3,7,52,3,small,0.5000000000000003
3,7,53,0,small,0.4987114464993989
3,7,53,1,small,0.5000000000000003
3,7,53,2,small,0.5000000000000003
3,7,53,3,small,0.5000000000000003
3,7,54,0,small,0.4977774141328582
3,7,54,1,small,0.5000000000000003
3,7,54,2,small,0.5000000000000003
3,7,54,3,small,0.5000000000000003
3,7,55,0,small,0.49781434530510305
3,7,55,1,small,0.5000000000000003
3,7,55,2,small,0.5000000000000003
3,7,55,3,small,0.5000000000000003
3,7,56,0,small,0.49785279910009816
3,7,56,1,small,0.5000000000000003
3,7,56,2,small,0.5000000000000003
3,7,56,3,small,0.5000000000000003
3,7,57,0,small,0.49789254676199823
3,7,57,1,small,0.5000000000000003
3,7,57,2,small,0.5000000000000003
3,7,57,3,small,0.5000000000000003
3,7,58,0,small,0.4979333778685697
3,7,58,1,small,0.5000000000000003
3,7,58,2,small,0.5000000000000003
3,7,58,3,small,0.5000000000000003
3,7,59,0,small,0.4968413122557807
3,7,59,1,small,0.5000000000000003
3,7,59,2,small,0.5000000000000003
3,7,59,3,small,0.5000000000000003
3,7,60,0,small,0.4969917259578864
3,7,60,1,small,0.5000000000000003
3,7,60,2,small,0.5000000000000003
3,7,60,3,small,0.5000000000000003
3,7,61,0,small,0.49713497710274895
3,7,61,1,small,0.5000000000000003
3,7,61,2,small,0.5000000000000003
3,7,61,3,small,0.5000000000000003
3,7,62,0,small,0.49727140676452286
3,7,62,1,small,0.5000000000000003
3,7,62,2,small,0.5000000000000003
3,7,62,3,small,0.5000000000000003
3,7,63,0,small,0.4974013397757361
3,7,63,1,small,0.5000000000000003
3,7,63,2,small,0.5000000000000003
3,7,63,3,small,0.5000000000000003
3,7,64,0,small,0.49752508550070107
3,7,64,1,small,0.5000000000000003
3,7,64,2,small,0.5000000000000003
3,7,64,3,small,0.5000000000000003
3,7,65,0,small,0.49764293857209624
3,7,65,1,small,0.5000000000000003
3,7,65,2,small,0.5000000000000003
3,7,65,3,small,0.5000000000000003
3,7,66,0,small,0.4977551795924727
3,7,66,1,small,0.5000000000000003
3,7,66,2,small,0.5000000000000003
3,7,66,3,small,0.5000000000000003
3,7,67,0,small,0.4978620758023549
3,7,67,1,small,0.5000000000000003
3,7,67,2,small,0.5000000000000003
3,7,67,3,small,0.5000000000000003
3,7,68,0,small,0.49796388171652856
3,7,68,1,small,0.5000000000000003
3,7,68,2,small,0.5000000000000003
3,7,68,3,small,0.5000000000000003
3,7,69,0,small,0.49806083973002724
3,7,69,1,small,0.5000000000000003
3,7,69,2,small,0.5000000000000003
3,7,69,3,small,0.5000000000000003
3,7,70,0,small,0.498153180695264
3,7,70,1,small,0.5000000000000003
3,7,70,2,small,0.5000000000000003
3,7,70,3,small,0.5000000000000003
3,7,71,0,small,0.49824112447167995
3,7,71,1,small,0.5000000000000003
3,7,71,2,small,0.5000000000000003
3,7,71,3,small,0.5000000000000003
3,7,72,0,small,0.498324880449219
3,7,72,1,small,0.5000000000000002
3,7,72,2,small,0.5000000000000002
3,7,72,3,small,0.5000000000000002
3,7,73,0,small,0.4984046480468753
3,7,73,1,small,0.5000000000000002
3,7,73,2,small,0.5000000000000002
3,7,73,3,small,0.5000000000000002
3,7,74,0,small,0.49848061718750025
3,7,74,1,small,0.5000000000000002
3,7,74,2,small,0.5000000000000002
3,7,74,3,small,0.5000000000000002
3,7,75,0,small,0.4985529687500002
3,7,75,1,small,0.5000000000000002
3,7,75,2,small,0.5000000000000002
3,7,75,3,small,0.5000000000000002
3,7,76,0,small,0.4986218750000002
3,7,76,1,small,0.5000000000000001
3,7,76,2,small,0.5000000000000001
3,7,76,3,small,0.5000000000000001
3,7,77,0,small,0.4986875000000002
3,7,77,1,small,0.5000000000000001
3,7,77,2,small,0.5000000000000001
3,7,77,3,small,0.5000000000000001
3,7,78,0,small,0.4987500000000002
3,7,78,1,small,0.5000000000000001
3,7,78,2,small,0.5000000000000001
3,7,78,3,small,0.5000000000000001
3,7,79,0,small,0.47500000000000014
3,7,79,1,small,0.5
3,7,79,2,small,0.5
3,7,79,3,small,0.5
3,7,80,0,small,0.5
3,7,80,1,small,0.5
3,7,80,2,small,0.5
3,7,80,3,small,0.5
3,7,81,0,small,0.5
3,7,81,1,small,0.5
3,7,81,2,small,0.5
3,7,81,3,small,0.5
3,7,82,0,small,0.5
3,7,82,1,small,0.5
3,7,82,2,small,0.5
3,7,82,3,small,0.5
3,7,83,0,small,0.5
3,7,83,1,small,0.5
3,7,83,2,small,0.5
3,7,83,3,small,0.5
3,7,84,0,small,0.5
3,7,84,1,small,0.5
3,7,84,2,small,0.5
3,7,84,3,small,0.5
3,7,85,0,small,0.5
3,7,85,1,small,0.5
3,7,85,2,small,0.5
3,7,85,3,small,0.5
3,7,86,0,small,0.5
3,7,86,1,small,0.5
3,7,86,2,small,0.5
3,7,86,3,small,0.5
3,7,87,0,small,0.5
3,7,87,1,small,0.5
3,7,87,2,small,0.5
3,7,87,3,small,0.5
3,7,88,0,small,0.5
3,7,88,1,small,0.5
3,7,88,2,small,0.5
3,7,88,3,small,0.5
3,7,89,0,small,0.5
3,7,89,1,small,0.5
3,7,89,2,small,0.5
3,7,89,3,small,0.5
3,7,90,0,small,0.5
3,7,90,1,small,0.5
3,7,90,2,small,0.5
3,7,90,3,small,0.5
3,7,91,0,small,0.175
3,7,91,1,small,0.375
3,7,91,2,small,0.375
3,7,91,3,small,0.375
3,7,92,0,small,0.15
3,7,92,1,small,0.3125
3,7,92,2,small,0.3125
3,7,92,3,small,0.3125
3,7,93,0,small,0.125
3,7,93,1,small,0.25
3,7,93,2,small,0.25
3,7,93,3,small,0.25
3,7,94,0,small,0.1
3,7,94,1,small,0.1875
3,7,94,2,small,0.1875
3,7,94,3,small,0.1875
3,7,95,0,small,0.07500000000000001
3,7,95,1,small,0.125
3,7,95,2,small,0.125
3,7,95,3,small,0.125
3,7,96,0,small,0.05
3,7,96,1,small,0.0625
3,7,96,2,small,0.0625
3,7,96,3,small,0.0625
3,7,97,0,small,0.025
3,7,97,1,small,0.025
3,7,97,2,small,0.025
3,7,97,3,small,0.025
3,7,98,0,small,0.0
3,7,98,1,small,0.0
3,7,98,2,small,0.0
3,7,98,3,small,0.0
3,7,99,0,small,0.0
3,7,99,1,small,0.0
3,7,99,2,small,0.0
3,7,99,3,small,0.0
3,7,100,0,small,0.0
3,7,100,1,small,0.0
3,7,100,2,small,0.0
3,7,100,3,small,0.0
3,8,0,0,small,0.4944346696714441
3,8,0,1,small,0.5000000000000009
3,8,0,2,small,0.5000000000000009
3,8,0,3,small,0.5000000000000009
3,8,1,0,small,0.49443015027862125
3,8,1,1,small,0.5000000000000009
3,8,1,2,small,0.5000000000000009
3,8,1,3,small,0.5000000000000009
3,8,2,0,small,0.49442457546364255
3,8,2,1,small,0.5000000000000009
3,8,2,2,small,0.5000000000000009
3,8,2,3,small,0.5000000000000009
3,8,3,0,small,0.49441815637709174
3,8,3,1,small,0.5000000000000009
3,8,3,2,small,0.5000000000000009
3,8,3,3,small,0.5000000000000009
3,8,4,0,small,0.4944116529838058
3,8,4,1,small,0.5000000000000008
3,8,4,2,small,0.5000000000000008
3,8,4,3,small,0.5000000000000008
3,8,5,0,small,0.4944529014947411
3,8,5,1,small,0.5000000000000008
3,8,5,2,small,0.5000000000000008
3,8,5,3,small,0.5000000000000008
3,8,6,0,small,0.4945118438989964
3,8,6,1,small,0.5000000000000008
3,8,6,2,small,0.5000000000000008
3,8,6,3,small,0.5000000000000008
3,8,7,0,small,0.4945777511956021
3,8,7,1,small,0.5000000000000008
3,8,7,2,small,0.5000000000000008
3,8,7,3,small,0.5000000000000008
3,8,8,0,small,0.4945373666293584
3,8,8,1,small,0.5000000000000008
3,8,8,2,small,0.5000000000000008
3,8,8,3,small,0.5000000000000008
3,8,9,0,small,0.49449957975339254
3,8,9,1,small,0.5000000000000008
3,8,9,2,small,0.5000000000000008
3,8,9,3,small,0.5000000000000008
3,8,10,0,small,0.4944642347436108
3,8,10,1,small,0.5000000000000008
3,8,10,2,small,0.5000000000000008
3,8,10,3,small,0.5000000000000008
3,8,11,0,small,0.49443118472585484
3,8,11,1,small,0.5000000000000008
3,8,11,2,small,0.5000000000000008
3,8,11,3,small,0.5000000000000008
3,8,12,0,small,0.49440029127687
3,8,12,1,small,0.5000000000000008
3,8,12,2,small,0.5000000000000008
3,8,12,3,small,0.5000000000000008
3,8,13,0,small,0.49439352401828557
3,8,13,1,small,0.5000000000000008
3,8,13,2,small,0.5000000000000008
3,8,13,3,small,0.5000000000000008
3,8,14,0,small,0.49439832944416584
3,8,14,1,small,0.5000000000000008
3,8,14,2,small,0.5000000000000008
3,8,14,3,small,0.5000000000000008
3,8,15,0,small,0.4944006582307787
3,8,15,1,small,0.5000000000000008
3,8,15,2,small,0.5000000000000008
3,8,15,3,small,0.5000000000000008
3,8,16,0,small,0.4944009989896161
3,8,16,1,small,0.5000000000000008
3,8,16,2,small,0.5000000000000008
3,8,16,3,small,0.5000000000000008
3,8,17,0,small,0.4943998077114181
3,8,17,1,small,0.5000000000000008
3,8,17,2,small,0.5000000000000008
3,8,17,3,small,0.5000000000000008
3,8,18,0,small,0.4943949502863653
3,8,18,1,small,0.5000000000000008
3,8,18,2,small,0.5000000000000008
3,8,18,3,small,0.5000000000000008
3,8,19,0,small,0.4943821776445759
3,8,19,1,small,0.5000000000000008
3,8,19,2,small,0.5000000000000008
3,8,19,3,small,0.5000000000000008
3,8,20,0,small,0.4943632582820882
3,8,20,1,small,0.5000000000000008
3,8,20,2,small,0.5000000000000008
3,8,20,3,small,0.5000000000000008
3,8,21,0,small,0.49433976242216415
3,8,21,1,small,0.5000000000000008
3,8,21,2,small,0.5000000000000008
3,8,21,3,small,0.5000000000000008
3,8,22,0,small,0.4943130791640695
3,8,22,1,small,0.5000000000000008
3,8,22,2,small,0.5000000000000008
3,8,22,3,small,0.5000000000000008
3,8,23,0,small,0.49428977464607654
3,8,23,1,small,0.5000000000000008
3,8,23,2,small,0.5000000000000008
3,8,23,3,small,0.5000000000000008
3,8,24,0,small,0.4942815851180871
3,8,24,1,small,0.5000000000000008
3,8,24,2,small,0.5000000000000008
3,8,24,3,small,0.5000000000000008
3,8,25,0,small,0.49428712390195606
3,8,25,1,small,0.5000000000000008
3,8,25,2,small,0.5000000000000008
3,8,25,3,small,0.5000000000000008
3,8,26,0,small,0.4943051021097692
3,8,26,1,small,0.5000000000000008
3,8,26,2,small,0.5000000000000008
3,8,26,3,small,0.5000000000000008
3,8,27,0,small,0.49433432247488357
3,8,27,1,small,0.5000000000000007
3,8,27,2,small,0.5000000000000007
3,8,27,3,small,0.5000000000000007
3,8,28,0,small,0.4943736735487405
3,8,28,1,small,0.5000000000000007
3,8,28,2,small,0.5000000000000007
3,8,28,3,small,0.5000000000000007
3,8,29,0,small,0.49442212424260457
3,8,29,1,small,0.5000000000000006
3,8,29,2,small,0.5000000000000006
3,8,29,3,small,0.5000000000000006
3,8,30,0,small,0.49447871869453874
3,8,30,1,small,0.5000000000000006
3,8,30,2,small,0.5000000000000006
3,8,30,3,small,0.5000000000000006
3,8,31,0,small,0.49454257144301755
3,8,31,1,small,0.5000000000000004
3,8,31,2,small,0.5000000000000004
3,8,31,3,small,0.5000000000000004
3,8,32,0,small,0.49461286288961287
3,8,32,1,small,0.5000000000000004
3,8,32,2,small,0.5000000000000004
3,8,32,3,small,0.5000000000000004
3,8,33,0,small,0.49454959912118107
3,8,33,1,small,0.5000000000000003
3,8,33,2,small,0.5000000000000003
3,8,33,3,small,0.5000000000000003
3,8,34,0,small,0.4944944379617738
3,8,34,1,small,0.5000000000000003
3,8,34,2,small,0.5000000000000003
3,8,34,3,small,0.5000000000000003
3,8,35,0,small,0.4944472339630359
3,8,35,1,small,0.5000000000000003
3,8,35,2,small,0.5000000000000003
3,8,35,3,small,0.5000000000000003
3,8,36,0,small,0.494407814166362
3,8,36,1,small,0.5000000000000003
3,8,36,2,small,0.5000000000000003
3,8,36,3,small,0.5000000000000003
3,8,37,0,small,0.49437598214745965
3,8,37,1,small,0.5000000000000003
3,8,37,2,small,0.5000000000000003
3,8,37,3,small,0.5000000000000003
3,8,38,0,small,0.49429780178530913
3,8,38,1,small,0.5000000000000003
3,8,38,2,small,0.5000000000000003
3,8,38,3,small,0.5000000000000003
3,8,39,0,small,0.4941267248087886
3,8,39,1,small,0.5000000000000003
3,8,39,2,small,0.5000000000000003
3,8,39,3,small,0.5000000000000003
3,8,40,0,small,0.49398487103233285
3,8,40,1,small,0.5000000000000003
3,8,40,2,small,0.5000000000000003
3,8,40,3,small,0.5000000000000003
3,8,41,0,small,0.49386984522368294
